,date,default,isPartial,delta
20387,2021-03-01 11:00:00,73,False,-0.09876543209876543
20388,2021-03-01 12:00:00,69,False,-0.0547945205479452
20389,2021-03-01 13:00:00,72,False,0.043478260869565216
20390,2021-03-01 14:00:00,77,False,0.06944444444444445
20391,2021-03-01 15:00:00,80,False,0.03896103896103896
20392,2021-03-01 16:00:00,76,False,-0.05
20393,2021-03-01 17:00:00,71,False,-0.06578947368421052
20394,2021-03-01 18:00:00,71,False,0.0
20395,2021-03-01 19:00:00,73,False,0.028169014084507043
20396,2021-03-01 20:00:00,73,False,0.0
20397,2021-03-01 21:00:00,78,False,0.0684931506849315
20398,2021-03-01 22:00:00,79,False,0.01282051282051282
20399,2021-03-01 23:00:00,78,False,-0.012658227848101266
20400,2021-03-02 00:00:00,76,False,-0.02564102564102564
20401,2021-03-02 01:00:00,80,False,0.05263157894736842
20402,2021-03-02 02:00:00,84,False,0.05
20403,2021-03-02 03:00:00,91,False,0.08333333333333333
20404,2021-03-02 04:00:00,92,False,0.01098901098901099
20405,2021-03-02 05:00:00,87,False,-0.05434782608695652
20406,2021-03-02 06:00:00,82,False,-0.05747126436781609
20407,2021-03-02 07:00:00,83,False,0.012195121951219513
20408,2021-03-02 08:00:00,85,False,0.024096385542168676
20409,2021-03-02 09:00:00,87,False,0.023529411764705882
20410,2021-03-02 10:00:00,81,False,-0.06896551724137931
20411,2021-03-02 11:00:00,74,False,-0.08641975308641975
20412,2021-03-02 12:00:00,74,False,0.0
20413,2021-03-02 13:00:00,75,False,0.013513513513513514
20414,2021-03-02 14:00:00,82,False,0.09333333333333334
20415,2021-03-02 15:00:00,82,False,0.0
20416,2021-03-02 16:00:00,78,False,-0.04878048780487805
20417,2021-03-02 17:00:00,74,False,-0.05128205128205128
20418,2021-03-02 18:00:00,73,False,-0.013513513513513514
20419,2021-03-02 19:00:00,72,False,-0.0136986301369863
20420,2021-03-02 20:00:00,74,False,0.027777777777777776
20421,2021-03-02 21:00:00,77,False,0.04054054054054054
20422,2021-03-02 22:00:00,78,False,0.012987012987012988
20423,2021-03-02 23:00:00,78,False,0.0
20424,2021-03-03 00:00:00,76,False,-0.02564102564102564
20425,2021-03-03 01:00:00,75,False,-0.013157894736842105
20426,2021-03-03 02:00:00,81,False,0.08
20427,2021-03-03 03:00:00,93,False,0.14814814814814814
20428,2021-03-03 04:00:00,94,False,0.010752688172043012
20429,2021-03-03 05:00:00,86,False,-0.0851063829787234
20430,2021-03-03 06:00:00,84,False,-0.023255813953488372
20431,2021-03-03 07:00:00,80,False,-0.047619047619047616
20432,2021-03-03 08:00:00,84,False,0.05
20433,2021-03-03 09:00:00,86,False,0.023809523809523808
20434,2021-03-03 10:00:00,81,False,-0.05813953488372093
20435,2021-03-03 11:00:00,73,False,-0.09876543209876543
20436,2021-03-03 12:00:00,72,False,-0.0136986301369863
20437,2021-03-03 13:00:00,75,False,0.041666666666666664
20438,2021-03-03 14:00:00,81,False,0.08
20439,2021-03-03 15:00:00,82,False,0.012345679012345678
20440,2021-03-03 16:00:00,79,False,-0.036585365853658534
20441,2021-03-03 17:00:00,72,False,-0.08860759493670886
20442,2021-03-03 18:00:00,71,False,-0.013888888888888888
20443,2021-03-03 19:00:00,71,False,0.0
20444,2021-03-03 20:00:00,73,False,0.028169014084507043
20445,2021-03-03 21:00:00,74,False,0.0136986301369863
20446,2021-03-03 22:00:00,76,False,0.02702702702702703
20447,2021-03-03 23:00:00,74,False,-0.02631578947368421
20448,2021-03-04 00:00:00,76,False,0.02702702702702703
20449,2021-03-04 00:00:00,82,False,0.07894736842105263
20450,2021-03-04 01:00:00,84,False,0.024390243902439025
20451,2021-03-04 02:00:00,89,False,0.05952380952380952
20452,2021-03-04 03:00:00,97,False,0.0898876404494382
20453,2021-03-04 04:00:00,100,False,0.030927835051546393
20454,2021-03-04 05:00:00,92,False,-0.08
20455,2021-03-04 06:00:00,87,False,-0.05434782608695652
20456,2021-03-04 07:00:00,88,False,0.011494252873563218
20457,2021-03-04 08:00:00,88,False,0.0
20458,2021-03-04 09:00:00,91,False,0.03409090909090909
20459,2021-03-04 10:00:00,87,False,-0.04395604395604396
20460,2021-03-04 11:00:00,76,False,-0.12643678160919541
20461,2021-03-04 12:00:00,76,False,0.0
20462,2021-03-04 13:00:00,81,False,0.06578947368421052
20463,2021-03-04 14:00:00,85,False,0.04938271604938271
20464,2021-03-04 15:00:00,87,False,0.023529411764705882
20465,2021-03-04 16:00:00,82,False,-0.05747126436781609
20466,2021-03-04 17:00:00,78,False,-0.04878048780487805
20467,2021-03-04 18:00:00,75,False,-0.038461538461538464
20468,2021-03-04 19:00:00,76,False,0.013333333333333334
20469,2021-03-04 20:00:00,80,False,0.05263157894736842
20470,2021-03-04 21:00:00,79,False,-0.0125
20471,2021-03-04 22:00:00,79,False,0.0
20472,2021-03-04 23:00:00,79,False,0.0
20473,2021-03-05 00:00:00,79,False,0.0
20474,2021-03-05 01:00:00,80,False,0.012658227848101266
20475,2021-03-05 02:00:00,85,False,0.0625
20476,2021-03-05 03:00:00,95,False,0.11764705882352941
20477,2021-03-05 04:00:00,98,False,0.031578947368421054
20478,2021-03-05 05:00:00,91,False,-0.07142857142857142
20479,2021-03-05 06:00:00,85,False,-0.06593406593406594
20480,2021-03-05 07:00:00,82,False,-0.03529411764705882
20481,2021-03-05 08:00:00,86,False,0.04878048780487805
20482,2021-03-05 09:00:00,86,False,0.0
20483,2021-03-05 10:00:00,80,False,-0.06976744186046512
20484,2021-03-05 11:00:00,73,False,-0.0875
20485,2021-03-05 12:00:00,72,False,-0.0136986301369863
20486,2021-03-05 13:00:00,77,False,0.06944444444444445
20487,2021-03-05 14:00:00,79,False,0.025974025974025976
20488,2021-03-05 15:00:00,82,False,0.0379746835443038
20489,2021-03-05 16:00:00,77,False,-0.06097560975609756
20490,2021-03-05 17:00:00,75,False,-0.025974025974025976
20491,2021-03-05 18:00:00,71,False,-0.05333333333333334
20492,2021-03-05 19:00:00,71,False,0.0
20493,2021-03-05 20:00:00,72,False,0.014084507042253521
20494,2021-03-05 21:00:00,72,False,0.0
20495,2021-03-05 22:00:00,69,False,-0.041666666666666664
20496,2021-03-05 23:00:00,69,False,0.0
20497,2021-03-06 00:00:00,69,False,0.0
20498,2021-03-06 01:00:00,66,False,-0.043478260869565216
20499,2021-03-06 02:00:00,70,False,0.06060606060606061
20500,2021-03-06 03:00:00,86,False,0.22857142857142856
20501,2021-03-06 04:00:00,88,False,0.023255813953488372
20502,2021-03-06 05:00:00,75,False,-0.14772727272727273
20503,2021-03-06 06:00:00,66,False,-0.12
20504,2021-03-06 07:00:00,58,False,-0.12121212121212122
20505,2021-03-06 08:00:00,55,False,-0.05172413793103448
20506,2021-03-06 09:00:00,55,False,0.0
20507,2021-03-06 10:00:00,55,False,0.0
20508,2021-03-06 11:00:00,51,False,-0.07272727272727272
20509,2021-03-06 12:00:00,51,False,0.0
20510,2021-03-06 13:00:00,52,False,0.0196078431372549
20511,2021-03-06 14:00:00,53,False,0.019230769230769232
20512,2021-03-06 15:00:00,56,False,0.05660377358490566
20513,2021-03-06 16:00:00,56,False,0.0
20514,2021-03-06 17:00:00,55,False,-0.017857142857142856
20515,2021-03-06 18:00:00,57,False,0.03636363636363636
20516,2021-03-06 19:00:00,57,False,0.0
20517,2021-03-06 20:00:00,56,False,-0.017543859649122806
20518,2021-03-06 21:00:00,58,False,0.03571428571428571
20519,2021-03-06 22:00:00,61,False,0.05172413793103448
20520,2021-03-06 23:00:00,62,False,0.01639344262295082
20521,2021-03-07 00:00:00,62,False,0.0
20522,2021-03-07 01:00:00,62,False,0.0
20523,2021-03-07 02:00:00,61,False,-0.016129032258064516
20524,2021-03-07 03:00:00,66,False,0.08196721311475409
20525,2021-03-07 04:00:00,67,False,0.015151515151515152
20526,2021-03-07 05:00:00,67,False,0.0
20527,2021-03-07 06:00:00,60,False,-0.1044776119402985
20528,2021-03-07 07:00:00,56,False,-0.06666666666666667
20529,2021-03-07 08:00:00,52,False,-0.07142857142857142
20530,2021-03-07 09:00:00,54,False,0.038461538461538464
20531,2021-03-07 10:00:00,52,False,-0.037037037037037035
20532,2021-03-07 11:00:00,51,False,-0.019230769230769232
20533,2021-03-07 12:00:00,51,False,0.0
20534,2021-03-07 13:00:00,50,False,-0.0196078431372549
20535,2021-03-07 14:00:00,55,False,0.1
20536,2021-03-07 15:00:00,55,False,0.0
20537,2021-03-07 16:00:00,55,False,0.0
20538,2021-03-07 17:00:00,56,False,0.01818181818181818
20539,2021-03-07 18:00:00,56,False,0.0
20540,2021-03-07 19:00:00,57,False,0.017857142857142856
20541,2021-03-07 20:00:00,60,False,0.05263157894736842
20542,2021-03-07 21:00:00,62,False,0.03333333333333333
20543,2021-03-07 22:00:00,65,False,0.04838709677419355
20544,2021-03-07 23:00:00,67,False,0.03076923076923077
20545,2021-03-08 00:00:00,71,False,0.05970149253731343
20546,2021-03-08 01:00:00,73,False,0.028169014084507043
20547,2021-03-08 02:00:00,79,False,0.0821917808219178
20548,2021-03-08 03:00:00,89,False,0.12658227848101267
20549,2021-03-08 04:00:00,87,False,-0.02247191011235955
20550,2021-03-08 05:00:00,84,False,-0.034482758620689655
20551,2021-03-08 06:00:00,81,False,-0.03571428571428571
20552,2021-03-08 07:00:00,81,False,0.0
20553,2021-03-08 08:00:00,83,False,0.024691358024691357
20554,2021-03-08 09:00:00,85,False,0.024096385542168676
20555,2021-03-08 10:00:00,81,False,-0.047058823529411764
20556,2021-03-08 11:00:00,76,False,-0.06172839506172839
20557,2021-03-08 12:00:00,73,False,-0.039473684210526314
20558,2021-03-08 13:00:00,76,False,0.0410958904109589
20559,2021-03-08 14:00:00,82,False,0.07894736842105263
20560,2021-03-08 15:00:00,83,False,0.012195121951219513
20561,2021-03-08 16:00:00,79,False,-0.04819277108433735
20562,2021-03-08 17:00:00,75,False,-0.05063291139240506
20563,2021-03-08 18:00:00,72,False,-0.04
20564,2021-03-08 19:00:00,73,False,0.013888888888888888
20565,2021-03-08 20:00:00,77,False,0.0547945205479452
20566,2021-03-08 21:00:00,79,False,0.025974025974025976
20567,2021-03-08 22:00:00,77,False,-0.02531645569620253
20568,2021-03-08 23:00:00,80,False,0.03896103896103896
20569,2021-03-09 00:00:00,77,False,-0.0375
20570,2021-03-09 01:00:00,82,False,0.06493506493506493
20571,2021-03-09 02:00:00,86,False,0.04878048780487805
20572,2021-03-09 03:00:00,92,False,0.06976744186046512
20573,2021-03-09 04:00:00,93,False,0.010869565217391304
20574,2021-03-09 05:00:00,90,False,-0.03225806451612903
20575,2021-03-09 06:00:00,86,False,-0.044444444444444446
20576,2021-03-09 07:00:00,87,False,0.011627906976744186
20577,2021-03-09 08:00:00,89,False,0.022988505747126436
20578,2021-03-09 09:00:00,90,False,0.011235955056179775
20579,2021-03-09 10:00:00,86,False,-0.044444444444444446
20580,2021-03-09 11:00:00,77,False,-0.10465116279069768
20581,2021-03-09 12:00:00,75,False,-0.025974025974025976
20582,2021-03-09 13:00:00,79,False,0.05333333333333334
20583,2021-03-09 14:00:00,85,False,0.0759493670886076
20584,2021-03-09 15:00:00,85,False,0.0
20585,2021-03-09 16:00:00,80,False,-0.058823529411764705
20586,2021-03-09 17:00:00,76,False,-0.05
20587,2021-03-09 18:00:00,74,False,-0.02631578947368421
20588,2021-03-09 19:00:00,77,False,0.04054054054054054
20589,2021-03-09 20:00:00,74,False,-0.03896103896103896
20590,2021-03-09 21:00:00,75,False,0.013513513513513514
20591,2021-03-09 22:00:00,77,False,0.02666666666666667
20592,2021-03-09 23:00:00,75,False,-0.025974025974025976
20593,2021-03-10 00:00:00,79,False,0.05333333333333334
20594,2021-03-10 01:00:00,80,False,0.012658227848101266
20595,2021-03-10 02:00:00,85,False,0.0625
20596,2021-03-10 03:00:00,100,False,0.17647058823529413
20597,2021-03-10 04:00:00,94,False,-0.06
20598,2021-03-10 05:00:00,90,False,-0.0425531914893617
20599,2021-03-10 06:00:00,86,False,-0.044444444444444446
20600,2021-03-10 07:00:00,86,False,0.0
20601,2021-03-10 08:00:00,88,False,0.023255813953488372
20602,2021-03-10 09:00:00,87,False,-0.011363636363636364
20603,2021-03-10 10:00:00,84,False,-0.034482758620689655
20604,2021-03-10 11:00:00,76,False,-0.09523809523809523
20605,2021-03-10 12:00:00,75,False,-0.013157894736842105
20606,2021-03-10 13:00:00,78,False,0.04
20607,2021-03-10 14:00:00,84,False,0.07692307692307693
20608,2021-03-10 15:00:00,85,False,0.011904761904761904
20609,2021-03-10 16:00:00,80,False,-0.058823529411764705
20610,2021-03-10 17:00:00,73,False,-0.0875
20611,2021-03-10 18:00:00,72,False,-0.0136986301369863
20612,2021-03-10 19:00:00,73,False,0.013888888888888888
20613,2021-03-10 20:00:00,71,False,-0.0273972602739726
20614,2021-03-10 21:00:00,74,False,0.04225352112676056
20615,2021-03-10 22:00:00,77,False,0.04054054054054054
20616,2021-03-10 23:00:00,76,False,-0.012987012987012988
20617,2021-03-11 00:00:00,73,False,-0.039473684210526314
20618,2021-03-11 00:00:00,64,False,-0.1232876712328767
20619,2021-03-11 01:00:00,64,False,0.0
20620,2021-03-11 02:00:00,69,False,0.078125
20621,2021-03-11 03:00:00,72,False,0.043478260869565216
20622,2021-03-11 04:00:00,73,False,0.013888888888888888
20623,2021-03-11 05:00:00,71,False,-0.0273972602739726
20624,2021-03-11 06:00:00,70,False,-0.014084507042253521
20625,2021-03-11 07:00:00,69,False,-0.014285714285714285
20626,2021-03-11 08:00:00,73,False,0.057971014492753624
20627,2021-03-11 09:00:00,77,False,0.0547945205479452
20628,2021-03-11 10:00:00,73,False,-0.05194805194805195
20629,2021-03-11 11:00:00,64,False,-0.1232876712328767
20630,2021-03-11 12:00:00,62,False,-0.03125
20631,2021-03-11 13:00:00,68,False,0.0967741935483871
20632,2021-03-11 14:00:00,72,False,0.058823529411764705
20633,2021-03-11 15:00:00,74,False,0.027777777777777776
20634,2021-03-11 16:00:00,69,False,-0.06756756756756757
20635,2021-03-11 17:00:00,65,False,-0.057971014492753624
20636,2021-03-11 18:00:00,62,False,-0.046153846153846156
20637,2021-03-11 19:00:00,62,False,0.0
20638,2021-03-11 20:00:00,63,False,0.016129032258064516
20639,2021-03-11 21:00:00,66,False,0.047619047619047616
20640,2021-03-11 22:00:00,66,False,0.0
20641,2021-03-11 23:00:00,65,False,-0.015151515151515152
20642,2021-03-12 00:00:00,67,False,0.03076923076923077
20643,2021-03-12 01:00:00,65,False,-0.029850746268656716
20644,2021-03-12 02:00:00,71,False,0.09230769230769231
20645,2021-03-12 03:00:00,76,False,0.07042253521126761
20646,2021-03-12 04:00:00,81,False,0.06578947368421052
20647,2021-03-12 05:00:00,76,False,-0.06172839506172839
20648,2021-03-12 06:00:00,71,False,-0.06578947368421052
20649,2021-03-12 07:00:00,70,False,-0.014084507042253521
20650,2021-03-12 08:00:00,73,False,0.04285714285714286
20651,2021-03-12 09:00:00,75,False,0.0273972602739726
20652,2021-03-12 10:00:00,71,False,-0.05333333333333334
20653,2021-03-12 11:00:00,62,False,-0.1267605633802817
20654,2021-03-12 12:00:00,60,False,-0.03225806451612903
20655,2021-03-12 13:00:00,62,False,0.03333333333333333
20656,2021-03-12 14:00:00,67,False,0.08064516129032258
20657,2021-03-12 15:00:00,66,False,-0.014925373134328358
20658,2021-03-12 16:00:00,64,False,-0.030303030303030304
20659,2021-03-12 17:00:00,60,False,-0.0625
20660,2021-03-12 18:00:00,60,False,0.0
20661,2021-03-12 19:00:00,60,False,0.0
20662,2021-03-12 20:00:00,60,False,0.0
20663,2021-03-12 21:00:00,60,False,0.0
20664,2021-03-12 22:00:00,58,False,-0.03333333333333333
20665,2021-03-12 23:00:00,56,False,-0.034482758620689655
20666,2021-03-13 00:00:00,55,False,-0.017857142857142856
20667,2021-03-13 01:00:00,52,False,-0.05454545454545454
20668,2021-03-13 02:00:00,56,False,0.07692307692307693
20669,2021-03-13 03:00:00,64,False,0.14285714285714285
20670,2021-03-13 04:00:00,67,False,0.046875
20671,2021-03-13 05:00:00,62,False,-0.07462686567164178
20672,2021-03-13 06:00:00,55,False,-0.11290322580645161
20673,2021-03-13 07:00:00,48,False,-0.12727272727272726
20674,2021-03-13 08:00:00,50,False,0.041666666666666664
20675,2021-03-13 09:00:00,49,False,-0.02
20676,2021-03-13 10:00:00,47,False,-0.04081632653061224
20677,2021-03-13 11:00:00,46,False,-0.02127659574468085
20678,2021-03-13 12:00:00,44,False,-0.043478260869565216
20679,2021-03-13 13:00:00,43,False,-0.022727272727272728
20680,2021-03-13 14:00:00,45,False,0.046511627906976744
20681,2021-03-13 15:00:00,46,False,0.022222222222222223
20682,2021-03-13 16:00:00,45,False,-0.021739130434782608
20683,2021-03-13 17:00:00,47,False,0.044444444444444446
20684,2021-03-13 18:00:00,45,False,-0.0425531914893617
20685,2021-03-13 19:00:00,45,False,0.0
20686,2021-03-13 20:00:00,47,False,0.044444444444444446
20687,2021-03-13 21:00:00,47,False,0.0
20688,2021-03-13 22:00:00,50,False,0.06382978723404255
20689,2021-03-13 23:00:00,50,False,0.0
20690,2021-03-14 00:00:00,50,False,0.0
20691,2021-03-14 01:00:00,50,False,0.0
20692,2021-03-14 02:00:00,52,False,0.04
20693,2021-03-14 03:00:00,54,False,0.038461538461538464
20694,2021-03-14 04:00:00,55,False,0.018518518518518517
20695,2021-03-14 05:00:00,54,False,-0.01818181818181818
20696,2021-03-14 06:00:00,50,False,-0.07407407407407407
20697,2021-03-14 07:00:00,46,False,-0.08
20698,2021-03-14 08:00:00,44,False,-0.043478260869565216
20699,2021-03-14 09:00:00,44,False,0.0
20700,2021-03-14 10:00:00,42,False,-0.045454545454545456
20701,2021-03-14 11:00:00,43,False,0.023809523809523808
20702,2021-03-14 12:00:00,42,False,-0.023255813953488372
20703,2021-03-14 13:00:00,43,False,0.023809523809523808
20704,2021-03-14 14:00:00,43,False,0.0
